ID,y
2941,102.1723525909
2942,93.6705661615
2943,108.2291747243
2945,104.5519116444
2950,93.7122457546
2951,112.3431679704
2953,113.7200381537
2954,97.6567640682
2955,104.7901552889
2956,96.0383971974
2960,97.0442340288
2962,93.0906734494
2963,108.2083572807
2964,103.5835804305
2966,75.7118038897
2967,94.9311977738
2968,111.304075271
2969,92.2198516215
2971,92.1714265724
2972,96.5525248044
2974,95.4725154636
2975,111.4538184939
2977,116.1665693321
2980,113.4652116759
2981,94.0035797162
2983,97.9413394284
2984,104.5647736407
2985,118.5411054337
2986,103.2448959022
2987,96.5525248044
2989,94.4945816024
2990,112.7294170022
2991,92.4733484591
2992,73.5797680287
2995,101.6039266308
2996,102.5624731232
3002,111.002757038
3004,112.7305031252
3005,118.4897108705
3006,94.8654183501
3010,96.7797389665
3011,105.5229136432
3014,91.8619392808
3015,93.8862116759
3016,95.3201056637
3017,107.7408678668
3018,91.8213989105
3021,104.2826727117
3024,103.5194604543
3028,92.9018331452
3030,92.708401608
3032,95.025592519
3039,94.7497634193
3040,106.2998391279
3041,96.6416224503
3043,94.5565613367
3044,111.5762165842
3046,110.4738174071
3055,92.8760292701
3056,113.2445290776
3058,92.858682883
3059,108.7473451624
3061,117.5746020227
3063,104.0834699905
3066,92.2821143685
3067,103.5194604543
3068,75.3195665795
3069,95.4598031996
3072,116.7391352943
3073,112.8537145314
3074,93.349645253
3077,93.6296451915
3082,97.3064620275
3084,101.6039266308
3085,110.24486947
3088,103.5138479132
3091,92.8820108866
3092,112.7978538231
3093,94.7952505872
3094,104.9268143736
3096,111.377149081
3097,92.4502320302
3098,75.4167888262
3102,116.9313843411
3106,93.4030014712
3109,95.2295494817
3111,90.4728454872
3112,118.4897108705
3113,95.558169374
3115,93.9148028474
3116,112.2765000544
3117,96.3830847416
3121,110.3091826892
3122,93.70982924
3123,93.6886884417
3124,104.2938347152
3125,95.3201056637
3126,103.3417833631
3127,117.4597948854
3129,93.300922548
3130,112.8253693225
3132,103.5201427443
3134,105.6992813404
3135,95.7290165249
3137,77.5814145754
3138,93.0446634566
3140,96.8974620109
3144,111.6673649817
3145,94.8775521089
3146,112.0017635717
3147,95.6953042931
3148,105.7757080998
3149,103.8699026273
3150,113.6680270746
3151,95.4487484673
3152,93.9118106795
3155,95.4976418329
3156,111.2271518942
3159,92.1838822892
3161,96.4831235062
3162,105.7221603809
3163,94.9559350152
3165,103.4156731841
3172,93.9874724366
3173,111.1873033643
3176,94.9044488404
3177,103.0265957576
3179,111.4538184939
3183,89.9043092914
3186,93.6700263961
3187,103.8562824957
3189,113.2524178648
3190,92.7297641987
3192,117.4597948854
3193,93.9874724366
3194,112.8285991047
3197,95.18034031
3198,94.8551669557
3200,95.0703098819
3201,118.2153585916
3202,94.8551669557
3204,95.2871212432
3205,93.3358168172
3206,112.514752471
3208,103.5988164304
3210,103.8276822002
3211,92.100185712
3212,117.5746020227
3213,94.5021961928
3214,111.2837892342
3216,103.2842146927
3219,92.593522636
3220,109.2759260333
3221,95.558169374
3226,108.5809342392
3227,98.3652401265
3228,107.4065719953
3229,94.8696874999
3232,74.3218342862
3233,93.9598292296
3234,93.1428466793
3236,98.2268067492
3238,112.3811341583
3239,111.0521449271
3240,92.5810754949
3247,110.8917892305
3249,104.0628067454
3252,116.8937699756
3253,97.6136602268
3254,106.596140386
3255,95.3093955503
3256,113.1103259917
3257,93.7550124334
3262,96.1819886581
3263,103.8246155178
3264,96.0383971974
3266,114.3910193246
3267,99.244109056
3269,93.5494869397
3272,118.5411054337
3274,95.18034031
3275,107.051516846
3277,97.879013166
3279,97.3230062214
3280,104.7573745476
3283,98.5725186572
3285,95.2278611992
3287,95.1490282463
3288,103.5194604543
3290,103.5804285223
3291,94.5818326185
3298,112.506606705
3299,95.2477465618
3302,108.938036573
3303,94.0274738531
3304,104.9837198367
3307,92.8831710996
3309,91.6786058285
3314,75.3714880202
3316,114.8867531966
3317,95.7103739325
3319,95.2861216616
3320,113.0591090463
3321,94.7966836909
3322,106.0707280306
3324,91.464702061
3326,92.4205921606
3329,110.1480640259
3330,92.5010918502
3331,112.4720657412
3335,117.5453711995
3337,98.7942585632
3338,103.817501467
3339,98.5024541839
3340,112.7791227893
3341,94.0979519087
3343,93.3775292925
3346,90.6027583147
3348,94.3571412688
3351,103.5219826741
3352,118.5984060499
3355,91.6728870429
3356,113.3999788675
3358,104.7298423048
3359,95.9452427203
3360,110.8556476071
3371,110.1501292278
3372,95.5834533796
3374,98.9361125193
3377,110.7439009432
3378,90.5341083682
3380,103.1501914881
3382,96.8777837145
3386,94.9962435715
3389,110.5057629267
3391,106.2216795618
3393,93.5061455805
3394,105.1917693175
3395,93.802642345
3397,112.6865208209
3398,96.2483344197
3399,83.1862581988
3400,94.601185429
3404,103.7299928078
3407,112.37983986
3409,103.2681368469
3419,97.7770087182
3421,94.8418271306
3425,96.409432841
3427,80.1569680456
3428,118.5387516083
3429,111.5857181647
3431,92.0427723121
3435,94.9581095971
3436,111.7178317204
3439,97.6988507992
3441,91.6154226181
3442,118.5387516083
3443,96.1587161557
3444,104.2724427772
3445,93.3626846405
3446,107.8822350795
3449,92.6524686276
3453,92.901391158
3457,93.7431226425
3460,103.2962036615
3461,96.2265397933
3462,94.7336367721
3464,104.0858949899
3465,75.2643561674
3466,94.6357546297
3467,103.9359489525
3468,97.5519533904
3469,106.3435888818
3470,101.6859603082
3472,112.642865388
3473,94.1565895816
3475,92.70512905
3476,113.2138103132
3478,104.2424835025
3479,95.6701013903
3483,93.5189188744
3484,102.9767230573
3485,95.255985041
3487,93.3585386225
3488,112.7868932266
3496,111.2163584184
3497,97.0203399686
3499,96.9343556684
3500,76.2720887675
3501,94.1010612847
3504,94.996719637
3508,104.3542431873
3511,90.1369602201
3512,114.2595975079
3515,93.9712463362
3517,93.3492418114
3518,103.0530952526
3526,113.6350131492
3528,114.2165525959
3529,93.1012552203
3530,111.655796748
3531,95.6658655465
3532,109.6523518988
3533,94.8525607675
3534,95.7400604454
3535,75.6803873418
3536,94.3262760682
3537,112.1658443003
3538,93.4137886578
3539,105.9468153274
3540,104.3832306181
3545,111.9364962813
3546,92.0583767767
3550,104.0825744996
3551,94.8453616546
3553,95.5054594854
3554,103.2962036615
3557,94.4991652435
3558,111.3416485352
3559,92.6524686276
3561,94.3809731199
3562,112.6865208209
3563,93.425507512
3564,103.5219826741
3565,93.3626846405
3567,93.8689520741
3571,103.5219826741
3572,97.8193888464
3574,97.9668578869
3576,94.7860678352
3577,111.9016968978
3578,94.0236095317
3579,94.8357992745
3583,96.5013447289
3585,96.8388799593
3586,104.6714627832
3587,112.2383950725
3593,91.816302671
3594,107.8088775503
3595,94.6931380018
3599,95.6994555145
3600,107.0326297165
3601,112.642865388
3602,92.6524686276
3604,96.4706509568
3609,118.1630889195
3610,111.9559634427
3612,113.8788420194
3614,113.5701799891
3615,94.9445024658
3617,97.3324129456
3618,110.0008188837
3619,112.0384220417
3620,112.1929964626
3621,94.8514189086
3625,97.1183245413
3626,104.4162079222
3630,104.3707860115
3631,95.0307788328
3632,105.5008261064
3633,95.0517765636
3634,112.2390702197
3637,94.566656437
3639,94.3204033595
3640,112.9720359367
3641,92.6331637516
3644,113.4364729254
3645,94.8380054499
3646,93.7313235633
3647,92.0360169142
3648,112.403922894
3653,113.2157822832
3654,93.8708868404
3655,112.698710232
3659,103.5348893636
3660,98.7431959153
3662,110.3229602603
3666,93.4480014683
3668,97.9542456357
3671,94.0470694598
3673,94.0352321806
3674,111.7315592352
3675,92.7511298454
3681,92.5324134055
3682,113.1079222204
3686,111.2622540517
3687,92.55167721
3692,84.0542950194
3695,112.3086164294
3696,92.6706622198
3699,113.3371793212
3705,117.2964508111
3707,74.2666238741
3708,94.6873300488
3709,112.5279875696
3710,94.4505720108
3712,91.8204960689
3715,112.7741617379
3716,94.1461748916
3720,111.5590387683
3722,74.2666238741
3726,94.8423853455
3728,94.7770884613
3729,113.7445545079
3731,103.3323222803
3735,113.5716038796
3736,95.13304802
3739,103.5708267852
3741,112.0255338972
3743,104.5467346262
3744,94.1229971338
3745,113.0002942288
3746,97.2991471702
3751,91.9658308178
3753,95.196736043
3760,111.8263902323
3761,93.307721686
3762,110.228539431
3763,95.1842555085
3765,93.4801432345
3768,112.908039476
3769,94.7949226566
3770,103.7773610085
3773,112.0183084111
3774,95.9719987012
3776,96.0730226333
3778,94.3387212317
3779,111.1623447133
3780,92.9063999215
3781,109.5447383186
3782,96.4409894183
3783,112.6624124606
3784,94.2464149268
3786,94.8035080895
3789,108.3348750278
3790,96.0270804603
3793,111.7689905882
3795,112.513871265
3797,97.687030023
3798,118.4332572814
3800,111.6154445331
3804,95.9957341654
3810,96.3368738687
3815,112.5457430896
3816,95.9957341654
3818,104.5659497534
3824,112.5432451312
3828,105.93787565
3830,112.1925289391
3831,97.4830319441
3832,75.987473302
3834,112.717004466
3835,93.0039644358
3836,111.9825598669
3838,95.1078286406
3839,117.4667538704
3840,111.3808958081
3845,93.631894521
3846,111.6021471374
3847,93.2767811077
3849,74.3663188335
3853,112.0071258241
3855,104.2822290872
3856,96.4588069549
3864,81.2066768482
3865,95.0670560764
3866,110.7822597416
3867,94.5563527757
3868,111.6154445331
3869,96.952434188
3871,92.0934563949
3875,104.8467878409
3876,96.0290510922
3878,93.8579263753
3879,111.7350531922
3881,111.6154445331
3883,110.6075443799
3884,93.8842513751
3886,110.8675724463
3890,96.8353242235
3893,109.7888258745
3897,104.6800537898
3901,95.6416921288
3902,111.9261000652
3913,110.9928336662
3914,93.5021252265
3916,93.206925977
3917,112.5173797431
3924,105.0751612505
3925,96.8203347261
3928,94.8167404784
3929,112.563286492
3932,95.5051020144
3933,103.1436109717
3934,76.6863087304
3935,92.6027741964
3936,95.049913927
3937,111.562373208
3938,92.3220808102
3939,111.9540896276
3943,92.2014022175
3944,112.5055114376
3945,112.2260012977
3946,93.0249187481
3947,112.74365918
3948,94.3656003844
3949,112.2229135106
3950,93.1720122661
3951,110.0121342378
3952,94.6903546729
3953,110.8273490541
3961,113.8010525633
3962,95.1441677037
3966,95.4791067413
3967,103.5982009127
3968,98.5001480296
3969,112.2115533797
3970,96.9219449817
3971,104.9192303146
3973,94.0637242656
3974,112.34208084
3975,111.8547804102
3977,93.2586249095
3979,113.5297964905
3985,99.3020157498
3986,103.5781835842
3988,111.6993361081
3991,95.9633419819
3992,105.9570681048
3993,98.2063022796
3994,93.7491141589
3995,114.1865357291
4005,112.056087914
4007,94.5874039436
4008,103.4467366793
4009,96.4370817784
4010,111.6108522336
4011,75.5836258195
4012,92.8735693934
4013,105.142088401
4015,111.2736594393
4016,113.7295631023
4018,111.2956532666
4025,95.0352194457
4026,111.0689866669
4028,112.5944150209
4029,95.7172409371
4031,93.3922300041
4032,112.8314305671
4033,93.3361352203
4034,103.4038168198
4037,94.9958164672
4038,104.8653425683
4039,93.4660396075
4041,96.5243944763
4042,108.1635741104
4043,97.7201609196
4044,103.1436109717
4045,93.2078181075
4046,112.6603736537
4047,95.0250986196
4048,105.2304527053
4049,94.0782341002
4051,93.8133329683
4052,112.4028500024
4058,103.1551593682
4062,113.5737176758
4064,112.7654911577
4067,94.581899402
4068,76.2622102499
4070,95.1086234073
4072,118.2447994051
4074,112.7065506147
4075,94.4673842341
4076,113.7155330174
4077,94.4212064447
4078,109.9308056719
4080,103.1436109717
4082,110.5883342226
4085,93.3284000526
4086,111.9155661196
4088,111.0689866669
4089,95.6342556625
4092,75.2587076787
4094,94.4153484638
4095,112.7933805837
4096,94.3251530845
4097,104.6747934305
4102,94.2040981159
4105,106.6467880227
4107,113.8688864728
4111,95.3906225183
4112,103.6789490119
4113,94.4012581433
4114,110.0272591703
4115,93.6585524809
4116,111.6336989359
4117,94.7732419433
4118,96.7213562873
4119,111.4524933674
4120,93.3648883495
4122,77.9022437678
4125,93.2775446005
4126,112.2936990996
4129,112.5977101197
4134,112.2527049127
4137,92.7881893619
4141,102.2489377121
4142,96.7569528622
4144,95.0950043783
4145,105.0751612505
4146,98.046621493
4150,94.4763692337
4151,78.3389016579
4154,94.581899402
4156,95.3133136336
4157,111.5235226733
4159,113.7295631023
4160,94.3241584074
4161,111.1120126142
4168,94.6515106266
4171,103.8642840746
4172,105.7730624549
4173,95.7495868259
4175,92.2403047508
4176,103.1436109717
4177,95.0950043783
4178,101.5800454304
4179,98.0305185713
4181,110.1618282206
4183,95.7172409371
4184,111.6530483075
4185,92.2780743796
4186,112.6473146857
4188,115.6918533113
4190,113.2152004726
4192,92.1299941505
4193,109.7184921668
4194,112.6417924964
4195,93.356077433
4196,75.9755282637
4202,95.9061828183
4203,104.3121469851
4208,95.4137213006
4209,116.0397119084
4210,95.0099790504
4211,110.0958383511
4212,118.3829251823
4214,104.086311513
4215,95.5409808544
4216,111.3659787247
4217,93.6136674156
4219,95.3240069909
4222,111.562373208
4224,78.3370898531
4231,104.0132314982
4232,95.7172409371
4234,94.1932922966
4236,95.0950043783
4237,103.3793836764
4240,95.9426731219
4242,104.3776543232
4243,94.4881198616
4247,93.2935986649
4248,112.2177840769
4249,93.9230064985
4254,104.1715237658
4263,94.7795495493
4265,112.1674745578
4267,106.5759167717
4268,112.1651854953
4271,114.2404580235
4272,94.9251457816
4273,111.0275331286
4274,94.0701270743
4276,97.3965134887
4278,95.3924195048
4280,96.2265590149
4281,112.7493805186
4283,95.0068406462
4284,112.1717925463
4285,97.9935683325
4286,111.4978342886
4287,94.664647252
4288,115.8353688962
4289,93.2186234664
4290,78.3418250069
4293,91.4571685207
4296,108.4026940221
4297,93.3749175675
4299,92.2562495083
4303,113.8000915041
4310,96.6344449445
4312,103.6468955623
4318,103.5623199173
4320,109.8244568813
4322,94.846698066
4323,115.7151004742
4325,102.9177978337
4326,112.9693477049
4328,105.3318230582
4330,104.4348661634
4332,112.7291108162
4333,95.9775524681
4335,94.9474099912
4336,104.8742274332
4338,106.2255299359
4341,96.5727433814
4342,104.4196145186
4344,103.3390844237
4347,98.7376756953
4348,103.5560476904
4351,108.3516032847
4352,94.9673814016
4353,111.2779043479
4355,104.4961224708
4356,93.4870686827
4359,105.4929150238
4360,97.9764317157
4361,95.7047533958
4364,94.9084709879
4365,106.9936970403
4368,95.8480379613
4372,94.1841565422
4374,91.0771418075
4376,94.3617180865
4377,104.9843603317
4380,94.0151819737
4383,109.1793563093
4384,95.538218213
4385,102.7446345443
4389,93.6671247592
4391,94.0445762788
4392,110.881934048
4393,92.8474058505
4395,90.6917550651
4396,112.7112252548
4398,113.9294394699
4399,100.4820308081
4401,92.5808012946
4406,92.3988919761
4408,104.0207797232
4412,103.5560476904
4415,92.832495287
4418,111.1691033545
4419,91.0771418075
4420,75.35947135
4422,112.6675698218
4423,91.0771418075
4425,96.2415733814
4428,109.186933059
4431,110.7738793528
4434,93.1382495173
4436,96.2893560384
4437,111.7687423751
4439,117.579798644
4440,94.0134248603
4441,113.2562931768
4444,98.685188403
4445,104.2640621911
4446,95.507331299
4447,113.0488602885
4452,103.9828280149
4456,114.1118545269
4457,93.4346477997
4458,109.6417891974
4460,93.4870686827
4461,117.6394530856
4462,92.9174699295
4465,102.1261215092
4466,103.4887973752
4468,99.2579339241
4469,104.7724846878
4472,110.2440714602
4475,95.6303297364
4478,93.1746606604
4479,110.8914136106
4480,94.2037547517
4483,76.5425608576
4484,93.5478202006
4485,104.2354484198
4486,97.07145985
4488,94.7313072506
4489,105.6421094854
4490,94.653651798
4491,102.4781791187
4492,97.9921670502
4493,110.41372601
4494,95.098769904
4495,103.869965296
4498,77.63948853
4499,94.5140615312
4500,104.6972041865
4503,112.1426445009
4505,102.157417505
4506,93.4716457205
4507,96.0200746802
4508,103.5623199173
4510,112.897024572
4511,92.0606932759
4513,97.1271634996
4516,75.6987017025
4519,93.677953352
4521,97.1193281401
4531,93.8988276852
4532,75.7207361133
4533,97.0421930001
4534,112.2794874921
4536,103.5623199173
4537,93.4346477997
4539,99.9151617091
4542,103.7156356753
4545,93.0325053337
4549,92.4315583548
4551,94.856711411
4554,104.1189043807
4556,112.7356535392
4559,113.9819120496
4561,112.7516130599
4562,109.2630479772
4566,115.5201865862
4569,94.6079172883
4570,112.7112252548
4573,95.8045398542
4574,102.7464526405
4575,92.3306017564
4577,93.9220287757
4578,111.7451606743
4580,110.5252056519
4582,92.6318605105
4583,112.6675698218
4585,94.8966240877
4587,103.5623199173
4595,94.0242100971
4596,115.0099275862
4601,94.2104348113
4602,113.6690446225
4603,94.1906934305
4605,111.6087167008
4606,95.3967212358
4607,113.5925655054
4608,93.9879799241
4610,95.2177223065
4613,104.334420097
4617,91.2481523691
4618,111.6782015367
4619,92.2595955656
4620,96.087031869
4622,96.0170134084
4625,93.4870686827
4626,103.5623199173
4627,94.369160328
4629,91.6832900225
4631,92.612947782
4633,103.5623199173
4634,116.1812925091
4635,94.1573881082
4639,93.8252507489
4640,104.9721811985
4642,103.3423425233
4644,110.8473586449
4646,103.5623199173
4647,96.0308003784
4648,76.3630060221
4649,94.6398365537
4650,112.7475724571
4655,92.4315583548
4660,94.4161498291
4661,116.1148708729
4662,91.0215935963
4663,111.9877872092
4665,95.3355388113
4666,113.069134047
4667,103.3621873203
4668,94.8861172914
4670,93.9000388636
4671,110.1049762281
4672,94.1044594484
4673,103.6956741407
4675,103.323931589
4676,93.3119987934
4677,109.0250079379
4680,97.0735919659
4682,96.0660578261
4683,113.2306596735
4685,103.5560476904
4686,95.8131970314
4688,112.8842411536
4690,110.4198311177
4692,114.2537018854
4693,94.3798715954
4697,92.5108029952
4700,110.6765623585
4702,109.8066932753
4707,117.6328861588
4708,93.5799192036
4710,81.9400094316
4716,96.9131057767
4717,96.8699317269
4718,94.5746495993
4720,96.587691486
4721,84.2905625919
4723,95.5125693927
4726,112.6003023353
4727,91.5852120508
4729,93.7964024007
4731,95.2813049223
4732,113.5159887287
4735,95.3666049872
4736,104.030909753
4737,94.2699380708
4738,108.1422281048
4739,112.0124566878
4744,104.1303906237
4747,95.2018000869
4749,111.3912379523
4750,93.5799192036
4752,112.7650738242
4755,98.8414332147
4756,105.1513116332
4757,113.6853951337
4758,94.1532483091
4759,104.3217040495
4763,96.7550832422
4764,105.3012675931
4765,93.2247037215
4766,94.0719382284
4767,111.2355428784
4769,112.9037898241
4770,94.9322568347
4771,82.3245078115
4772,103.634355202
4774,112.9013548831
4776,109.9972883285
4777,112.1430813211
4778,98.8127146443
4780,93.596991185
4784,92.9692582009
4786,95.8819865283
4787,76.4152422601
4788,96.6774816245
4789,112.7650738242
4791,108.1207618053
4792,95.3699111028
4795,111.9962286033
4796,92.8735873635
4803,91.6724316404
4805,96.7069614959
4807,95.028919423
4809,94.4381773223
4816,94.4088206791
4817,80.7743743555
4818,92.0577088844
4820,94.2047877986
4821,104.7908937749
4823,113.1086007119
4824,95.2414611248
4825,111.5072425309
4829,101.6850484348
4830,96.1616223788
4831,113.5841849829
4833,104.8498830302
4836,93.7110558057
4837,112.8842411536
4838,91.794138684
4840,96.2894436846
4841,75.7151055005
4842,90.5177401907
4843,112.6366318038
4844,93.8680445796
4849,109.279789145
4851,104.7349519115
4852,93.1690012267
4858,93.0460129103
4860,96.1616223788
4863,113.6946699141
4864,95.3507817219
4865,111.8969457968
4867,111.3314441283
4868,94.5892025671
4869,112.1547714585
4873,91.1581460571
4875,99.0809916021
4876,111.4938948635
4877,92.9475668257
4878,111.6505732307
4880,76.4686005225
4886,113.3234648551
4888,103.6109237059
4889,96.2518752341
4890,112.8507514472
4893,97.2998004577
4895,95.1874747181
4896,105.2301511109
4899,95.2924069625
4901,94.5276273809
4902,112.4188577183
4903,94.1886758551
4904,112.7650738242
4910,92.6606689744
4912,92.5397783804
4915,96.6596322524
4916,103.7636031124
4917,96.4183434312
4920,103.634355202
4927,103.5336706253
4928,93.5123760896
4931,103.5587040523
4934,94.7865570514
4936,94.9592651599
4939,114.0742138391
4942,113.6599993397
4943,96.228912843
4944,103.4595974097
4945,95.5867903791
4947,111.3766232165
4948,92.4138041803
4951,95.9049929668
4952,112.7650738242
4953,93.4335474772
4956,94.1886758551
4957,112.4907857216
4958,94.8273560343
4960,95.8974852895
4968,94.4334446514
4969,103.844243402
4971,105.1096189012
4973,112.945010316
4975,113.6987109427
4976,94.5312683421
4978,94.5222948816
4979,111.5069464875
4982,92.95414182
4983,110.1226558684
4984,95.3503162236
4985,117.7217714235
4986,93.8447550202
4987,114.046747774
4988,98.772097102
4994,94.4197803427
4995,96.1704364933
5002,79.0972839974
5004,94.0408707597
5005,104.1392358666
5006,95.3520827908
5007,104.3464232735
5009,112.8832440368
5011,112.945010316
5014,97.9224559589
5015,103.5949932551
5018,94.8752914452
5019,111.6950257198
5020,94.8080366754
5021,111.9518535387
5022,95.5684431578
5023,95.6189584038
5025,96.21764131
5032,96.7498587669
5034,93.6440150434
5036,92.1826363855
5038,93.9311473736
5039,114.2674824119
5046,96.8776251824
5049,111.6950257198
5051,93.9446061424
5052,91.9285634978
5053,112.9013548831
5054,96.2050137757
5055,94.7840366812
5057,93.5274983206
5059,94.3489384587
5062,101.0114926085
5063,114.0191676081
5065,113.5442608316
5069,93.586131509
5071,96.9969775239
5074,113.1350568812
5075,91.9997154101
5076,116.7981021425
5077,76.4988060136
5079,103.7705781611
5080,94.7815823605
5081,112.9278965866
5083,103.9722281595
5088,107.6839263923
5089,97.1814887976
5093,110.1331846136
5094,104.8694378988
5095,97.0364141207
5099,107.3179712595
5101,112.3775799041
5103,104.2075420556
5104,94.6761759156
5105,112.440158234
5107,92.3567741087
5108,112.3578276746
5109,96.2010337239
5111,94.3408382945
5112,111.8555289008
5113,96.7901613706
5114,108.6160901915
5115,94.5021966039
5118,99.4373211945
5122,96.1433906848
5123,74.4795428085
5125,96.071190012
5127,105.6076856131
5128,98.1368358397
5129,115.5307861005
5132,95.296389764
5134,111.1077055328
5135,95.5927265722
5137,111.7165885333
5142,93.966808554
5143,102.8725846356
5144,93.9649648395
5148,94.4553793293
5149,93.7112635484
5150,105.2685982968
5154,75.3955021261
5155,93.064192553
5159,93.1000410852
5164,94.0654986168
5165,113.3214526811
5166,94.4135380132
5167,111.894016296
5169,92.2027639201
5171,90.8779357072
5172,112.9905015504
5176,95.675170667
5184,108.331049412
5185,93.7022660771
5186,110.9101136844
5188,106.1097424251
5189,111.176722931
5190,93.9865157301
5191,113.3214526811
5193,112.8212712485
5196,93.7826735853
5199,74.6563768173
5200,104.1122172338
5203,91.6342579497
5204,112.08302132
5205,92.8059824966
5207,96.7071093986
5208,102.9249345744
5212,97.976992456
5214,92.8287958243
5218,93.1314073755
5220,94.7781574541
5222,92.9900371048
5224,96.9603358532
5225,103.6050034055
5227,109.8439786844
5229,104.6892685003
5232,91.8736467919
5233,118.3231814208
5234,100.337281123
5237,112.7509530467
5239,112.6382114435
5240,91.8303045647
5241,111.6660174491
5244,94.7849087895
5248,113.3865361616
5251,90.7789306026
5253,93.4574735228
5255,93.4692981967
5256,103.075614095
5257,94.1633446797
5259,97.0164213085
5260,113.3479367052
5266,94.1228835863
5268,93.9173460209
5275,112.8701203761
5276,113.9862520212
5277,93.2729806405
5279,92.4277636398
5280,105.0293150494
5281,93.9132574372
5283,98.1947658182
5284,74.3977698328
5285,96.1088506
5286,104.8063845061
5287,94.0816756161
5289,93.6165406525
5290,112.8212712485
5292,107.0047395503
5293,94.6830214759
5294,104.2708802405
5297,94.0463468702
5299,103.2380956414
5302,93.6821785594
5305,74.4350107084
5306,92.4433565596
5308,93.9380833958
5309,94.3783561386
5310,115.7040493289
5312,112.1653667954
5316,114.8895332935
5317,96.3418642708
5319,75.3911024555
5320,96.1560554167
5323,97.4909203168
5329,111.0824229983
5331,111.6786079243
5334,112.3093353174
5336,113.0714704147
5338,105.657526583
5341,96.5638413103
5345,96.4232025363
5348,94.0719681855
5349,112.2513785469
5355,105.0182080563
5356,95.8581069285
5360,105.2085716526
5362,111.2276002821
5364,114.2939038318
5366,104.3896072551
5367,98.9100274286
5368,97.0107775785
5370,95.0280816075
5371,76.3386476542
5373,104.9436586696
5375,112.7509530467
5376,91.6313268089
5378,114.0314988301
5379,95.4426354328
5383,97.3809117864
5384,102.0591033645
5389,111.3884480299
5391,75.1785856022
5393,111.5312658303
5395,114.8773475701
5397,113.021463097
5398,93.1796659207
5399,112.4312254633
5401,117.8737196219
5402,92.1786848988
5403,112.8397067373
5404,93.8639471122
5407,76.1531113719
5408,93.4220375514
5413,110.4008084271
5414,96.3537971721
5417,94.7190285159
5418,107.0047395503
5420,113.291573007
5421,92.7713044693
5424,96.886727029
5425,112.08302132
5426,94.6432053729
5429,113.8418859854
5431,97.3799502957
5437,103.689859434
5440,91.2842459018
5444,105.3202230589
5446,103.9012422312
5447,94.4726504741
5451,94.0614382471
5452,99.3407072718
5455,100.337281123
5456,94.9091877022
5458,92.9224494166
5459,109.5553087403
5460,96.2804723412
5462,94.4728106654
5463,110.8215632377
5464,92.8260443835
5465,112.3458781756
5466,96.9113976726
5467,103.5029925951
5468,98.0930059617
5469,112.0256251943
5472,94.4190280439
5474,93.9371042709
5475,115.9675831219
5476,95.9169324848
5479,104.4501589998
5480,112.6046361786
5482,110.0720141554
5485,93.2379675561
5486,118.6177009456
5488,75.6549460928
5495,104.6892685003
5496,95.4872369117
5497,111.2877335658
5499,113.0412781305
5503,93.061891199
5504,94.7924257588
5507,95.9421589503
5509,95.0893288617
5511,94.0368228376
5512,111.9161254043
5516,112.4074955653
5517,96.330487544
5518,104.8310125582
5521,96.2209055237
5522,105.9987444534
5527,96.9076407169
5528,94.3420270109
5529,111.0744598442
5532,92.6989747103
5533,110.713788784
5535,104.4118926412
5536,102.0162622773
5540,92.5806010751
5547,93.9231596647
5548,111.6395107077
5550,75.4804765094
5551,93.5885954207
5554,112.6342494621
5555,95.183881807
5559,111.9138078108
5560,92.3260712437
5561,111.978011322
5562,91.6840847832
5563,112.7214248477
5565,77.6777717773
5566,95.345537547
5567,103.3494915597
5568,94.5060506949
5572,94.7505685659
5574,96.7603025143
5576,96.0206901328
5579,112.2952780618
5580,76.9871246694
5581,93.2504139231
5583,94.129516242
5584,113.0576207806
5586,114.7696495156
5587,94.5966655615
5589,103.604824163
5591,104.0393842978
5592,94.0506255307
5593,112.7698690204
5594,94.8369755214
5595,77.5072740957
5596,112.7656053887
5597,112.3674607254
5598,117.446982462
5599,95.4663421929
5602,112.6493212897
5603,94.8369755214
5605,92.9324076066
5607,94.5359241737
5608,109.9139196421
5609,92.9269101167
5610,93.7772931361
5612,94.0633875445
5613,111.1090560062
5614,92.3057755013
5616,95.2941674977
5621,94.5445300761
5623,97.3850166377
5628,113.6619089166
5629,95.0962448929
5631,96.7641884306
5633,93.6884413202
5638,104.6932146387
5639,96.4362181806
5640,104.7609001073
5645,95.4404552029
5646,76.0331242836
5649,93.3223112113
5653,109.368943929
5655,112.3407173738
5656,93.8113131682
5658,95.5436954444
5662,118.4702123333
5663,92.1281740386
5667,93.3425392994
5670,95.4663421929
5671,103.5126151531
5672,96.411212278
5673,104.7996087607
5674,97.543202264
5675,103.3408802115
5676,95.2943520615
5679,112.5001211912
5683,111.5516451684
5687,94.881086625
5688,75.3850989177
5690,92.0379171086
5691,112.590506199
5692,93.219575991
5693,110.7290157723
5694,94.8959904001
5697,112.0197151251
5698,91.0528783883
5699,112.4830074617
5704,93.9342973373
5707,112.5001211912
5709,103.5617327885
5710,95.1028601773
5714,94.2147176015
5718,94.9572439037
5721,94.7041085779
5723,92.2954598192
5724,113.4372473351
5725,93.4596937976
5726,109.7776932925
5729,95.9105800354
5730,104.6556740774
5731,93.9375393733
5733,75.3771119884
5736,93.5025171521
5741,102.8843877382
5745,111.33920516
5747,97.5171792459
5748,106.8058172163
5750,112.5449076101
5751,97.0678047643
5752,94.8882615502
